drg_segment,total_passengers_2022,total_passengers_2015,wifi_service,city_attraction_area,city_category_in_attraction_area_2020,department,region,sum_municipal_population_2021,non_scholarized_15_years_old_or_more_2020,main_residences_2020,housing_2020,jobs_at_workplace_2020,hotels_2024_sum,camping_sites_2024_sum,other_tourist_accommodations_2024_sum,latitude,longitude,passenger_growth_rate,attraction_density,city_size_category,Dubious,total_non_passengers_2022,total_non_passengers_2015,non_passenger_growth_rate,distance_to_paris,population_category,high_population
B,440531.0,280991.0,0,106,11,40,75,102814,78740,46273,53103,42613,23,5,1,43.884898,-0.50466,0.5677761921200323,0.0002820627540996362,Medium,Yes,110133.0,70248.0,0.5677741715066621,595.0850183162001,"(0, 300000]",Low
B,451356.0,351917.0,0,025,20,45,24,456452,325301,200690,226493,194138,84,13,7,47.778365,1.625938,0.28256378634734897,0.0002278443297433246,Large,Yes,119981.0,93547.0,0.28257453472585975,131.83135787054977,"(300000, 600000]",High
C,76304.0,51611.0,0,000,30,66,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,42.4590464,1.9045027,0.478444517641588,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,713.2704625125161,"(4200000, 4500000]",High
C,2867.0,2426.0,0,000,30,60,32,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,49.5723315,2.4370074,0.18178070898598517,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,78.82674057959602,"(4200000, 4500000]",High
C,64777.0,30736.0,0,055,11,44,52,219339,165893,101775,141199,92948,66,36,18,47.2907444,-2.2008664,1.1075286309213952,0.0005470983272468645,Large,Yes,0.0,0.0,0.0,379.61384647402434,"(0, 300000]",Low
B,179020.0,123108.0,0,014,20,38,84,722904,509389,327884,386478,314066,122,48,27,45.20797,5.41005,0.4541703219936966,0.00027251197946061994,Large,Yes,44755.0,30777.0,0.4541703219936966,468.81044333563796,"(600000, 900000]",High
C,15943.0,9640.0,0,378,20,62,32,14066,11040,6229,7611,4643,3,3,1,50.3963631,2.1022448,0.6538381742738589,0.0004976539172472629,Tiny,Yes,0.0,0.0,0.0,170.9065010757532,"(0, 300000]",Low
C,2252.0,1587.0,0,066,20,85,52,172907,124509,75507,82847,79419,19,19,2,46.6518258,-1.1806169,0.4190296156269691,0.00023133823384825368,Medium,Yes,0.0,0.0,0.0,359.9957651674663,"(0, 300000]",Low
A,430759.0,468219.0,0,035,12,80,32,353124,249601,159221,179067,136577,43,22,5,49.86344,2.35215,-0.08000529666673074,0.00019823064985670757,Large,No,107690.0,117055.0,-0.08000512579556619,110.84447525139078,"(300000, 600000]",High
C,69296.0,108641.0,0,004,20,59,32,1521660,1042779,655674,714534,628196,122,17,17,50.57443,2.93672,-0.3621560920830994,0.0001025196167343559,Huge,No,17324.0,27160.0,-0.3621502209131075,194.78396252275633,"(1500000, 1800000]",High
C,30672.0,25593.0,0,015,12,76,28,709065,504460,323682,356637,276548,80,9,5,49.3771553,1.1095673,0.1984527019106787,0.00013256894642945288,Large,Yes,0.0,0.0,0.0,105.6057283525718,"(600000, 900000]",High
C,1256.0,6476.0,0,000,30,34,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,43.8122656,3.1551583,-0.8060531192093885,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,565.5438722085028,"(4200000, 4500000]",High
B,250409.0,318992.0,1,001,20,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.95936,3.025394,-0.2149991222350404,0.00021980014358757567,Huge,No,0.0,0.0,0.0,51.613661996341804,"(12900000, 13200000]",High
C,5988.0,6857.0,0,408,11,74,84,13486,10219,6267,20053,7850,59,13,21,45.9067455,6.8391969,-0.12673180691264402,0.00689604033812843,Tiny,No,0.0,0.0,0.0,472.4905336483412,"(0, 300000]",Low
C,140539.0,44274.0,0,GEN,20,74,84,444368,316285,190841,229355,112826,98,19,18,46.1256159,6.2675466,2.174300944120703,0.0003038022539876859,Large,Yes,0.0,0.0,0.0,424.4566462452472,"(300000, 600000]",High
C,88685.0,58285.0,0,002,12,69,84,2308818,1598413,1010763,1122933,1056227,329,39,45,45.7336473,4.7693729,0.5215750193017071,0.0001788794092908146,Huge,Yes,0.0,0.0,0.0,393.78833606034533,"(2100000, 2400000]",High
C,39095.0,38356.0,0,019,20,37,24,522597,377061,244387,276078,214496,152,37,11,47.3369919,0.6188975,0.01926686828657837,0.00038270407216267984,Large,No,0.0,0.0,0.0,212.44675369549304,"(300000, 600000]",High
C,17120.0,15631.0,0,000,30,67,44,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,48.8510962,8.0623108,0.0952594203825731,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,419.01881132307767,"(4200000, 4500000]",High
B,1881402.0,2262911.0,0,001,12,78,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.8713084,2.0965436,-0.16859213641190485,0.00021980014358757567,Huge,No,0.0,0.0,0.0,17.32696335538654,"(12900000, 13200000]",High
B,216954.0,137115.0,0,025,20,45,24,456452,325301,200690,226493,194138,84,13,7,47.720975,1.93236,0.5822776501476863,0.0002278443297433246,Large,Yes,13848.0,8752.0,0.5822669104204753,130.80256783983452,"(300000, 600000]",High
C,141544.0,161909.0,0,381,11,72,52,13677,10839,6467,8375,4932,4,2,0,47.683392,0.414912,-0.12578053103904044,0.0004386926957666155,Tiny,No,35386.0,40478.0,-0.1257967290874055,193.5570401091401,"(0, 300000]",Low
B,235049.0,280261.0,0,015,20,76,28,709065,504460,323682,356637,276548,80,9,5,49.549123,0.953517,-0.16132105430295332,0.00013256894642945288,Large,No,58762.0,70065.0,-0.16132162991507887,125.71906959606655,"(600000, 900000]",High
C,41701.0,23529.0,0,000,30,29,53,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,47.9267473,-3.7065268,0.7723235156615241,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,457.8712058492796,"(4200000, 4500000]",High
C,12966.0,14943.0,0,167,20,73,84,55710,42175,25379,30265,21832,11,2,2,45.594432,6.2588584,-0.13230275045171652,0.00026925148088314486,Medium,No,0.0,0.0,0.0,469.17002124559826,"(0, 300000]",Low
C,23367.0,11778.0,0,025,20,45,24,456452,325301,200690,226493,194138,84,13,7,47.8117535,1.668127,0.9839531329597555,0.0002278443297433246,Large,Yes,0.0,0.0,0.0,127.18744517692207,"(300000, 600000]",High
C,4028.0,4154.0,0,132,20,39,27,71298,55106,33967,41541,29556,19,11,2,46.8231806,5.6439849,-0.03033220991815118,0.0004488204437712138,Medium,No,0.0,0.0,0.0,335.60839690240664,"(0, 300000]",Low
C,7402.0,13132.0,0,360,20,24,75,15795,12462,7330,9167,5449,3,3,0,44.8466877,0.15196,-0.43633871459031376,0.0003798670465337132,Tiny,No,0.0,0.0,0.0,476.72890446897657,"(0, 300000]",Low
B,951584.0,811897.0,0,188,11,35,53,47562,36227,21563,26240,17448,9,10,1,47.652004,-2.08777,0.17205014921843534,0.0004205037635086834,Small,Yes,237896.0,202974.0,0.17205159281484328,353.99535653374676,"(0, 300000]",Low
C,73308.0,27383.0,0,000,30,22,53,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,48.2844264,-2.155593,1.6771354490012051,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,336.4836110726351,"(4200000, 4500000]",High
C,24671.0,30617.0,0,033,20,57,44,375059,275543,169558,188088,162072,54,5,5,49.0634035,6.3109926,-0.19420583336055133,0.00017063981933509127,Large,No,0.0,0.0,0.0,291.1647312338352,"(300000, 600000]",High
B,133565.0,121960.0,0,033,20,57,44,375059,275543,169558,188088,162072,54,5,5,49.028635,6.052101,0.09515414890127911,0.00017063981933509127,Large,No,33391.0,30490.0,0.0951459494916366,272.13980581940206,"(300000, 600000]",High
C,24541.0,13394.0,0,063,20,79,75,178610,134524,81531,92300,81152,34,14,3,46.3604181,-0.2962081,0.8322383156637301,0.00028553832372207606,Medium,Yes,0.0,0.0,0.0,341.2969503040406,"(0, 300000]",Low
C,127431.0,121990.0,0,019,20,37,24,522597,377061,244387,276078,214496,152,37,11,47.26254,0.833953,0.044602016558734324,0.00038270407216267984,Large,No,31858.0,30497.0,0.04462734039413713,210.300578123493,"(300000, 600000]",High
A,6248554.0,4755405.0,1,019,11,37,24,522597,377061,244387,276078,214496,152,37,11,47.389781,0.693703,0.3139898704737031,0.00038270407216267984,Large,Yes,1562139.0,1188852.0,0.31398946210293627,204.38516116358085,"(300000, 600000]",High
C,7587.0,5688.0,0,063,20,79,75,178610,134524,81531,92300,81152,34,14,3,46.15277,-0.4936249,0.3338607594936709,0.00028553832372207606,Medium,Yes,0.0,0.0,0.0,368.9250855134111,"(0, 300000]",Low
C,2636.0,1688.0,0,101,20,24,75,113435,87239,54800,64193,48521,27,9,1,45.088775,0.8574682,0.5616113744075829,0.00032617798739366155,Medium,Yes,0.0,0.0,0.0,434.7247701786878,"(0, 300000]",Low
C,111302.0,74519.0,0,629,11,55,44,4729,3667,1946,2187,2113,1,0,0,49.2074907,5.6398079,0.49360565761752034,0.00021146119687037428,Tiny,Yes,0.0,0.0,0.0,243.96979012866655,"(0, 300000]",Low
C,1260.0,302.0,0,000,30,43,84,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,45.2597792,4.1372431,3.172185430463576,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,423.6703661133842,"(4200000, 4500000]",High
C,33336.0,56626.0,0,026,20,49,52,441234,305634,199448,218134,181000,56,25,8,47.3817332,-0.6540004,-0.41129516476530215,0.0002017070307365253,Large,No,0.0,0.0,0.0,276.42412494507556,"(300000, 600000]",High
B,1331683.0,1788844.0,0,001,20,28,24,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.7314561,1.3701604,-0.2555622513757488,0.00021980014358757567,Huge,No,332921.0,447211.0,-0.25556169235551,72.13065592938689,"(12900000, 13200000]",High
C,92394.0,98714.0,0,005,20,31,76,1490640,1036295,684922,760724,668535,169,26,54,43.3054202,1.5204268,-0.06402334015438539,0.0001670423442279826,Huge,No,23099.0,24678.0,-0.06398411540643488,621.5417521105936,"(1200000, 1500000]",High
C,118917.0,127673.0,0,010,20,67,44,864993,617436,386250,431910,380457,204,20,28,48.48701,7.49772,-0.06858145418373501,0.00029133183736747005,Large,No,29729.0,31919.0,-0.0686111720291989,381.45018304070874,"(600000, 900000]",High
C,11202.0,7460.0,0,274,20,54,44,25882,18932,11317,12831,9324,7,0,0,48.9521683,6.0392275,0.5016085790884719,0.0002704582335213662,Small,Yes,0.0,0.0,0.0,270.97784521920744,"(0, 300000]",Low
C,94601.0,69944.0,0,493,11,50,28,8907,7000,4156,5130,3305,3,1,0,48.8340495,-1.225559,0.35252487704449276,0.0004490849893342315,Tiny,Yes,0.0,0.0,0.0,260.4033653461009,"(0, 300000]",Low
C,41047.0,17423.0,0,065,20,28,24,170935,126231,75568,86106,66392,30,2,4,48.477867,1.1414359,1.35590885610974,0.00021060637084271798,Medium,Yes,0.0,0.0,0.0,97.61418854111898,"(0, 300000]",Low
C,4821.0,5073.0,0,002,20,69,84,2308818,1598413,1010763,1122933,1056227,329,39,45,45.8591831,4.7182413,-0.04967474866942637,0.0001788794092908146,Huge,No,0.0,0.0,0.0,379.5580829640511,"(2100000, 2400000]",High
C,86.0,45.0,0,056,20,22,53,202779,150816,93632,114275,86719,45,22,5,48.4996127,-2.8439358,0.9111111111111111,0.0003550663530247215,Large,Yes,0.0,0.0,0.0,382.1904173495209,"(0, 300000]",Low
C,7509.0,3856.0,0,000,30,28,24,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,48.1416904,1.9128148,0.9473547717842323,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,86.36170214926325,"(4200000, 4500000]",High
C,53306.0,13907.0,0,008,20,44,52,1031953,714965,459881,501124,471335,115,19,40,47.1164915,-1.7393069,2.8330337240238728,0.0001686123302127132,Huge,Yes,0.0,0.0,0.0,360.0968402150469,"(900000, 1200000]",High
C,133263.0,145136.0,0,509,11,54,44,8227,6465,3811,4570,2463,1,1,0,48.452405,6.74383,-0.08180603020615147,0.00024310198128114745,Tiny,No,33315.0,36284.0,-0.08182670047403814,327.1520186665758,"(0, 300000]",Low
C,10785.0,8435.0,0,045,20,25,27,283127,197878,131560,148479,116206,51,19,3,47.0587683,5.8208121,0.27860106698280973,0.00025783482324186674,Large,Yes,0.0,0.0,0.0,328.3341360154,"(0, 300000]",Low
C,21301.0,13162.0,0,036,20,51,44,355889,249051,165083,186119,146028,73,5,6,49.17792,4.22221,0.6183710682267133,0.0002360286493822512,Large,Yes,0.0,0.0,0.0,142.01029437648214,"(300000, 600000]",High
C,28895.0,21615.0,0,085,20,65,76,137635,103952,65528,75730,50650,28,4,1,43.1836066,0.2389703,0.3368031459634513,0.0002397645947615069,Medium,Yes,0.0,0.0,0.0,652.2171702703786,"(0, 300000]",Low
C,21795.0,15639.0,0,020,20,54,44,508793,360647,239386,269448,206872,62,9,8,48.6219545,6.1709118,0.3936313063495108,0.00015526943177284277,Large,Yes,0.0,0.0,0.0,282.6694098044925,"(300000, 600000]",High
B,2641905.0,2613809.0,0,001,12,78,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.9811884,1.9828731,0.010749063914004427,0.00021980014358757567,Huge,No,0.0,0.0,0.0,28.596945709525578,"(12900000, 13200000]",High
C,57584.0,46836.0,0,078,20,60,32,141752,103104,62276,68844,57224,20,7,1,49.4382161,2.642402,0.2294815953540012,0.00019752807720525988,Medium,Yes,0.0,0.0,0.0,67.41106552259502,"(0, 300000]",Low
B,591206.0,764750.0,0,001,20,78,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.6933406,1.856057,-0.22692906178489702,0.00021980014358757567,Huge,No,0.0,0.0,0.0,39.930103252897446,"(12900000, 13200000]",High
A,6269502.0,5411683.0,1,026,11,49,52,441234,305634,199448,218134,181000,56,25,8,47.464647,-0.55682,0.15851242580173303,0.0002017070307365253,Large,Yes,3375886.0,2913983.0,0.1585125925580211,265.01420814647105,"(300000, 600000]",High
C,11117.0,7642.0,0,048,12,59,32,258733,190720,112406,126619,97763,36,38,7,51.0177069,2.3751425,0.4547238942685161,0.00031306404671997776,Large,Yes,0.0,0.0,0.0,239.20342426472877,"(0, 300000]",Low
C,7921.0,3748.0,0,408,11,74,84,13486,10219,6267,20053,7850,59,13,21,45.91993,6.8667152,1.113393810032017,0.00689604033812843,Tiny,Yes,0.0,0.0,0.0,472.9311915421182,"(0, 300000]",Low
C,63579.0,68019.0,0,479,11,52,44,9355,7377,4303,5499,3070,2,1,0,48.4442977,5.143503,-0.06527587879857098,0.00032068412613575625,Tiny,No,0.0,0.0,0.0,211.67935104227985,"(0, 300000]",Low
C,598.0,221.0,0,000,30,19,75,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,45.5848341,1.97767,1.7058823529411764,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,365.90893888648264,"(4200000, 4500000]",High
C,31670.0,22561.0,0,000,30,24,75,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,44.8396152,0.7427811,0.40374983378396345,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,463.80569380149603,"(4200000, 4500000]",High
C,17500.0,5207.0,0,012,20,30,76,823120,572047,382442,462257,325715,165,56,45,43.716229,4.1715027,2.360860380257346,0.00032316065701234326,Large,Yes,0.0,0.0,0.0,589.8110941713581,"(600000, 900000]",High
C,64993.0,45176.0,0,004,20,59,32,1521660,1042779,655674,714534,628196,122,17,17,50.4687775,3.290568,0.4386621214804321,0.0001025196167343559,Huge,Yes,0.0,0.0,0.0,190.9982800653206,"(1500000, 1800000]",High
C,2628.0,2683.0,0,146,20,52,44,60755,47416,28034,32808,22747,13,6,1,48.5245505,5.1117843,-0.020499440924338426,0.00032919101308534276,Medium,No,0.0,0.0,0.0,207.43048857442793,"(0, 300000]",Low
C,70962.0,36898.0,0,393,11,48,76,13596,10728,6437,10257,5471,19,5,4,44.8017375,3.2706895,0.9231936690335519,0.002059429243895263,Tiny,Yes,0.0,0.0,0.0,457.578893091819,"(0, 300000]",Low
C,15399.0,14259.0,0,061,20,25,27,179231,134649,80332,89949,65377,17,2,0,47.4554849,6.6890071,0.07994950557542604,0.00010600844719942421,Medium,No,0.0,0.0,0.0,359.08427437200896,"(0, 300000]",Low
B,183846.0,151785.0,0,061,20,70,27,179231,134649,80332,89949,65377,17,2,0,47.5729701,6.7691977,0.2112264057713213,0.00010600844719942421,Medium,Yes,45962.0,37946.0,0.21124756232540978,358.66978852612897,"(0, 300000]",Low
C,51415.0,47128.0,0,006,11,33,75,1393764,988605,641451,730509,601777,238,79,68,44.84288,-0.6274337,0.09096503140383635,0.00027623040916539674,Huge,No,9074.0,8317.0,0.0910183960562703,500.777636416434,"(1200000, 1500000]",High
C,148282.0,29584.0,0,006,20,33,75,1393764,988605,641451,730509,601777,238,79,68,44.9288345,-0.4963844,4.012236343969714,0.00027623040916539674,Huge,Yes,0.0,0.0,0.0,487.71661188629076,"(1200000, 1500000]",High
C,6406.0,11547.0,0,188,20,44,52,47562,36227,21563,26240,17448,9,10,1,47.6745316,-1.9144441,-0.4452238676712566,0.0004205037635086834,Small,No,0.0,0.0,0.0,341.1317157359575,"(0, 300000]",Low
C,33.0,1.0,0,278,20,48,76,25491,18698,11812,17130,11409,23,18,3,44.4832687,3.2804008,32.0,0.001726099407634067,Small,Yes,0.0,0.0,0.0,492.72701029515747,"(0, 300000]",Low
C,80719.0,96835.0,0,386,11,16,75,13758,11237,6604,9028,5024,0,4,0,46.0305185,0.1902055,-0.16642742809934424,0.00029073993312981537,Tiny,No,0.0,0.0,0.0,354.118740941323,"(0, 300000]",Low
C,38498.0,61419.0,0,003,13,13,93,1888788,1372344,849590,969271,758303,303,52,76,43.4071317,4.9846006,-0.3731907064589134,0.00022818865854717417,Huge,No,0.0,0.0,0.0,640.4144970457735,"(1800000, 2100000]",High
C,22403.0,20983.0,0,396,20,82,76,13681,10509,6122,7363,5514,3,1,0,44.1267231,0.8255002,0.06767383119668303,0.00029237628828302024,Tiny,No,0.0,0.0,0.0,539.5164730825475,"(0, 300000]",Low
C,70128.0,69147.0,0,245,11,12,76,30364,24088,14219,19444,11188,8,10,0,44.347498,2.0364594,0.01418716647143043,0.0005928072717692003,Small,No,0.0,0.0,0.0,503.01899033952384,"(0, 300000]",Low
C,115188.0,100561.0,0,000,30,59,32,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,50.7875916,2.4599722,0.14545400304292916,0.0013664948686700343,Tiny,No,28797.0,25141.0,0.14541983214669266,213.79005403079333,"(4200000, 4500000]",High
C,196.0,743.0,0,278,20,48,76,25491,18698,11812,17130,11409,23,18,3,44.4739786,3.3454117,-0.7362045760430687,0.001726099407634067,Small,No,0.0,0.0,0.0,494.4984671970177,"(0, 300000]",Low
B,309879.0,233853.0,0,028,20,21,27,414799,296478,196357,219324,179356,113,16,9,47.244579,5.223406,0.3251016664314762,0.0003326912552826791,Large,Yes,77470.0,58463.0,0.32511160905187897,280.4497408635187,"(300000, 600000]",High
C,29672.0,53696.0,0,002,20,69,84,2308818,1598413,1010763,1122933,1056227,329,39,45,45.815143,4.7613451,-0.4474076281287247,0.0001788794092908146,Huge,No,0.0,0.0,0.0,385.4425613051849,"(2100000, 2400000]",High
C,19437.0,13065.0,0,169,20,35,53,54488,39049,22683,24807,25984,9,3,0,48.1094359,-1.3208165,0.48771526980482205,0.0002202319776831596,Medium,Yes,0.0,0.0,0.0,282.1239228557555,"(0, 300000]",Low
C,9960.0,6528.0,0,330,20,12,76,17974,14773,9027,12466,6216,6,4,1,44.5272762,2.2393128,0.5257352941176471,0.0006119951040391676,Tiny,Yes,0.0,0.0,0.0,482.5714037034621,"(0, 300000]",Low
B,3907455.0,5152121.0,1,001,12,78,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.7990666,2.0733739,-0.2415832236859344,0.00021980014358757567,Huge,No,0.0,0.0,0.0,20.45861372972248,"(12900000, 13200000]",High
C,4199.0,2296.0,0,045,20,25,27,283127,197878,131560,148479,116206,51,19,3,47.1847414,5.9074815,0.8288327526132404,0.00025783482324186674,Large,Yes,0.0,0.0,0.0,324.9449130332357,"(0, 300000]",Low
A,4316253.0,3782600.0,1,050,11,73,84,261463,191251,119668,141100,111156,89,30,10,45.571302,5.919547,0.1410810024850632,0.0004933776480802255,Large,No,1079064.0,945650.0,0.14108179559033468,455.54511500484597,"(0, 300000]",Low
C,111.0,139.0,0,292,20,22,53,23579,19079,11853,17086,7747,15,10,1,48.74858987607243,-3.1349542664976724,-0.2014388489208633,0.0011026761100979686,Small,No,0.0,0.0,0.0,400.58123280221463,"(0, 300000]",Low
C,4448.0,3614.0,0,000,30,66,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,42.5138062,2.1886585,0.23076923076923078,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,706.4948865701859,"(4200000, 4500000]",High
C,32042.0,22791.0,0,064,20,18,24,173033,132985,81202,95513,70372,28,10,2,46.9996897,2.8221695,0.4059058400245711,0.00023116977686337287,Medium,Yes,0.0,0.0,0.0,210.76727962937036,"(0, 300000]",Low
C,74633.0,90181.0,0,260,11,52,44,27579,21883,13213,16303,10753,10,7,2,47.8769474,5.3444064,-0.17240882225746,0.0006889299829580478,Small,No,0.0,0.0,0.0,248.1293336772149,"(0, 300000]",Low
B,210288.0,158883.0,0,438,11,25,27,12128,8745,4873,5419,5644,1,0,0,47.14975,6.342275,0.3235399633692717,8.245382585751979e-05,Tiny,Yes,52572.0,39720.0,0.32356495468277946,354.0331699233625,"(0, 300000]",Low
C,1173.0,2367.0,0,039,20,76,28,334482,243315,150616,170389,132770,51,7,12,49.563814,0.2236662,-0.5044359949302915,0.00020927882516846947,Large,No,0.0,0.0,0.0,171.71836189314078,"(300000, 600000]",High
C,25974.0,7331.0,0,064,20,18,24,173033,132985,81202,95513,70372,28,10,2,47.0004698,2.7492361,2.5430364206793072,0.00023116977686337287,Medium,Yes,0.0,0.0,0.0,209.81119640602725,"(0, 300000]",Low
C,54523.0,56762.0,0,000,30,60,32,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,49.5619878,2.5815586,-0.039445403615094604,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,79.39049724333539,"(4200000, 4500000]",High
C,5434.0,6891.0,0,000,30,35,53,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,48.4764049,-1.7654125,-0.21143520534029894,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,304.04592921686617,"(4200000, 4500000]",High
C,48453.0,17291.0,0,033,11,57,44,375059,275543,169558,188088,162072,54,5,5,49.13673,6.16791,1.8022092418020936,0.00017063981933509127,Large,Yes,0.0,0.0,0.0,281.3009595006287,"(300000, 600000]",High
C,1164.0,280.0,0,047,20,64,75,283664,217823,137195,177524,118138,165,56,35,43.4313998,-1.4564514,3.157142857142857,0.0009024761689886626,Large,Yes,0.0,0.0,0.0,670.9774602337335,"(0, 300000]",Low
C,17133.0,7532.0,0,087,20,19,75,133838,103226,63063,77026,52100,49,14,6,45.2647335,1.4068293,1.2746946362187999,0.000515548648365935,Medium,Yes,0.0,0.0,0.0,406.6089568782681,"(0, 300000]",Low
C,26977.0,28800.0,0,020,20,54,44,508793,360647,239386,269448,206872,62,9,8,48.8195721,6.1018641,-0.06329861111111111,0.00015526943177284277,Large,No,0.0,0.0,0.0,275.8023816453542,"(300000, 600000]",High
