Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Population municipale 2021;Nb de pers. non scolarisées de 15 ans ou + 2020;Résidences principales 2020;Logements 2020;Nb d'emplois au lieu de travail (LT) 2020;Nb étab. actifs employeurs au 31/12 2021;Nb d'hôtels 2024;Nb de chambres dans les hôtels 2024;Nb de terrains de camping 2024;Nb d'emplacements de camping 2024;Nb d'autres hébergements collectifs de tourisme 2024
06020;La Bollène-Vésubie;626;466;294;657;99;18;2;20;0;0;0
06021;Bonson;716;545;312;399;62;13;0;0;0;0;0
06022;Bouyon;543;401;242;406;43;11;0;0;0;0;0
06023;Breil-sur-Roya;2206;1704;999;1936;522;61;1;7;0;0;1
06024;Briançonnet;184;163;117;298;28;7;0;0;1;82;0
06025;Le Broc;1422;1046;595;797;367;85;0;0;0;0;0
06026;Cabris;1393;1091;633;964;257;45;1;5;0;0;1
06027;Cagnes-sur-Mer;52580;40758;25767;32518;15139;2076;12;320;4;367;3
06028;Caille;403;327;197;495;74;16;0;0;0;0;0
06029;Cannes;73255;57308;37034;72258;38815;4582;95;5588;1;220;15
06030;Le Cannet;41597;33415;21225;26543;8802;1268;4;209;1;78;1
06031;Cantaron;1285;1013;536;608;426;28;0;0;0;0;0
06032;Cap-d'Ail;4508;3440;2114;3833;904;160;5;251;0;0;0
06033;Carros;13277;9061;4944;5605;10450;692;2;145;0;0;1
06034;Castagniers;1687;1245;653;752;336;77;1;37;0;0;1
06035;Castellar;1087;839;460;620;154;26;0;0;0;0;0
06036;Castillon;420;320;179;231;34;6;0;0;0;0;0
06037;Caussols;312;218;128;288;88;12;0;0;0;0;0
06038;Châteauneuf-Grasse;3716;2814;1461;2085;931;157;0;0;0;0;0
06039;Châteauneuf-Villevieille;971;704;376;468;56;13;0;0;0;0;0
06040;Châteauneuf-d'Entraunes;63;54;30;99;7;2;0;0;0;0;0
06041;Cipières;400;320;203;321;64;15;0;0;0;0;0
06042;Clans;673;495;291;582;116;19;0;0;0;0;0
06043;Coaraze;817;629;366;546;67;10;0;0;0;0;0
06044;La Colle-sur-Loup;8084;6030;3323;4425;1924;286;4;39;2;268;1
06045;Collongues;76;62;38;85;6;3;0;0;0;0;0
06046;Colomars;3487;2687;1362;1582;737;160;1;23;0;0;0
06047;Conségudes;94;71;44;129;4;3;0;0;0;0;0
06048;Contes;7544;5803;3034;3413;2044;241;1;7;1;50;0
06049;Courmes;109;91;54;88;15;3;0;0;0;0;0
06050;Coursegoules;526;399;240;390;104;21;0;0;0;0;0
06051;La Croix-sur-Roudoule;99;80;54;139;8;2;0;0;0;0;0
06052;Cuébris;148;147;84;136;14;3;0;0;0;0;0
06053;Daluis;143;116;67;131;18;4;0;0;0;0;0
06054;Drap;5238;3626;1882;2111;1278;142;0;0;0;0;0
06055;Duranus;157;123;65;94;10;1;0;0;0;0;0
06056;Entraunes;137;120;69;234;45;6;2;21;0;0;0
06057;L'Escarène;2563;1949;1004;1259;550;54;1;17;0;0;1
06058;Escragnolles;615;466;272;351;70;21;0;0;0;0;0
06059;Èze;2189;1750;1007;2216;666;116;7;212;0;0;0
06060;Falicon;2111;1577;827;916;224;46;0;0;0;0;0
06061;Les Ferres;92;71;44;103;6;2;0;0;0;0;0
06062;Fontan;310;266;169;444;42;10;0;0;0;0;0
06063;Gars;76;63;43;119;21;2;0;0;0;0;0
06064;Gattières;4287;3157;1699;1945;772;134;0;0;0;0;0
06065;La Gaude;7133;5389;2840;3137;1258;219;3;70;0;0;0
06066;Gilette;1608;1194;674;851;332;33;0;0;0;0;1
06067;Gorbio;1527;1208;629;853;153;21;0;0;1;25;0
06068;Gourdon;368;300;177;250;105;30;0;0;0;0;0
06069;Grasse;48323;36438;20821;26067;19394;1870;5;132;1;77;4
06070;Gréolières;580;432;278;831;144;26;1;13;0;0;0
06071;Guillaumes;584;503;291;1257;253;42;1;10;1;25;3
06072;Ilonse;142;129;74;171;13;2;0;0;0;0;0
06073;Isola;653;515;348;3424;409;102;3;180;0;0;5
06074;Lantosque;1200;948;543;1144;254;29;1;8;1;40;0
06075;Levens;5165;3660;1996;2427;705;114;1;18;0;0;0
06076;Lieuche;50;38;24;44;3;1;0;0;0;0;0
06077;Lucéram;1264;999;597;1116;120;15;0;0;0;0;0
06078;Malaussène;324;244;143;200;44;12;0;0;0;0;0
06079;Mandelieu-la-Napoule;21561;17726;11205;21724;7841;1144;11;522;4;370;8
06080;Marie;105;89;56;107;14;1;0;0;0;0;0
06081;Le Mas;99;89;58;207;25;2;0;0;0;0;0
06082;Massoins;115;86;58;132;16;5;0;0;0;0;0
06083;Menton;30412;23889;14825;29278;9010;1374;27;1045;1;109;5
06084;Mouans-Sartoux;10531;7776;4489;5425;5277;655;6;259;0;0;0
06085;Mougins;19677;15496;8792;11489;10311;1301;9;358;0;0;3
06086;Moulinet;253;221;130;432;29;5;0;0;0;0;0
06087;Les Mujouls;40;35;19;32;4;1;0;0;0;0;0
06088;Nice;348085;253057;168935;233824;148759;15702;161;10256;0;0;23
06089;Opio;2393;1804;991;1356;827;113;1;41;1;120;1
06090;Pégomas;8045;6021;3280;3753;2178;274;3;48;1;134;0
06091;Peille;2287;1844;947;1609;422;25;0;0;0;0;0
06092;Peillon;1445;1134;637;793;146;28;1;17;1;28;0
06093;La Penne;239;182;110;213;42;10;0;0;0;0;0
06094;Péone;979;741;431;2623;472;68;5;95;1;13;0
06095;Peymeinade;8256;6390;3774;4575;1349;225;1;13;0;0;1
06096;Pierlas;101;94;54;100;10;3;0;0;0;0;0
06097;Pierrefeu;340;265;144;223;69;8;0;0;0;0;0
06098;Puget-Rostang;126;103;58;98;10;4;1;8;0;0;0
06099;Puget-Théniers;1813;1406;788;1086;785;89;1;16;1;157;0
06100;Revest-les-Roches;233;190;81;144;55;4;0;0;0;0;0
06101;Rigaud;169;142;83;204;19;6;0;0;0;0;0
06102;Rimplas;133;94;56;132;12;4;1;9;0;0;0
06103;Roquebillière;1815;1476;806;1235;640;60;2;28;1;79;1
06104;Roquebrune-Cap-Martin;12371;10333;6636;14029;2102;373;9;313;0;0;2
06105;Roquefort-les-Pins;7276;5274;2777;3472;1335;222;0;0;0;0;0
06106;Roquestéron;561;463;262;418;106;13;0;0;1;30;0
06107;La Roque-en-Provence;65;52;29;93;7;3;0;0;0;0;0
06108;La Roquette-sur-Siagne;5436;4114;2276;2562;985;198;0;0;1;134;0
06109;La Roquette-sur-Var;945;694;392;457;172;24;1;42;1;25;0
06110;Roubion;116;101;67;405;24;11;1;7;0;0;0
06111;Roure;113;109;73;187;19;5;1;7;0;0;0
06112;Le Rouret;4157;3044;1707;2061;728;134;1;12;0;0;0
06113;Sainte-Agnès;1351;1026;570;785;131;18;1;15;0;0;0
06114;Saint-André-de-la-Roche;5782;4260;2365;2523;1330;164;0;0;0;0;0
06115;Saint-Antonin;85;75;47;88;11;4;0;0;0;0;0
06116;Saint-Auban;213;186;117;336;82;9;0;0;1;59;0
06117;Saint-Blaise;1367;961;508;554;191;23;0;0;0;0;0
06118;Saint-Cézaire-sur-Siagne;3924;3048;1700;2274;836;126;0;0;0;0;0
06119;Saint-Dalmas-le-Selvage;104;92;61;181;42;11;0;0;0;0;0
06120;Saint-Étienne-de-Tinée;1341;1184;763;4464;828;113;9;189;1;40;3
06121;Saint-Jean-Cap-Ferrat;1471;1225;720;2080;1190;188;6;325;0;0;0
06122;Saint-Jeannet;4303;3259;1733;2116;1293;173;1;15;1;50;0
06123;Saint-Laurent-du-Var;30941;23392;14618;18869;12763;1656;7;406;1;80;1
06124;Saint-Léger;52;43;28;75;3;1;0;0;0;0;0
06125;Saint-Martin-d'Entraunes;153;140;74;251;27;4;1;10;1;42;0
06126;Saint-Martin-du-Var;3375;2262;1250;1349;563;89;0;0;0;0;0
06127;Saint-Martin-Vésubie;1385;1231;762;2270;394;65;3;24;1;50;0
06128;Saint-Paul-de-Vence;3183;2524;1398;2241;897;216;9;250;0;0;0
06129;Saint-Sauveur-sur-Tinée;301;237;150;322;170;17;1;8;0;0;0
06130;Saint-Vallier-de-Thiey;3667;2679;1531;2038;773;120;2;44;0;0;0
06131;Sallagriffon;47;44;30;85;6;3;0;0;0;0;0
06132;Saorge;440;394;235;609;114;10;0;0;0;0;0
06133;Sauze;70;64;40;115;16;2;0;0;0;0;0
06134;Séranon;535;420;260;514;116;16;1;13;0;0;0
06135;Sigale;199;149;95;246;22;5;0;0;0;0;0
06136;Sospel;3803;2950;1611;2433;716;74;2;19;2;140;0
06137;Spéracèdes;1176;923;509;809;131;33;0;0;0;0;0
06138;Théoule-sur-Mer;1362;1127;670;3342;584;99;6;176;0;0;2
06139;Thiéry;103;100;55;95;5;1;0;0;0;0;0
06140;Le Tignet;3105;2426;1310;1610;457;113;0;0;0;0;0
06141;Toudon;351;259;141;306;31;8;0;0;0;0;0
06142;Touët-de-l'Escarène;306;247;147;200;21;3;0;0;0;0;0
06143;Touët-sur-Var;717;519;274;396;125;22;0;0;1;20;0
06144;La Tour;539;435;242;382;63;12;1;7;0;0;0
06145;Tourette-du-Château;142;115;65;139;12;1;0;0;0;0;0
06146;Tournefort;149;109;60;94;36;5;0;0;0;0;0
06147;Tourrette-Levens;4760;3642;1874;2162;723;86;0;0;0;0;0
06148;Tourrettes-sur-Loup;4092;3175;1776;2644;652;145;4;47;2;146;0
06149;La Trinité;10276;7687;4338;4767;2703;301;1;6;0;0;0
06150;La Turbie;3015;2317;1363;2156;511;82;1;36;0;0;0
06151;Utelle;844;667;405;760;96;16;0;0;0;0;0
06152;Valbonne;12754;8538;5367;6802;14440;1277;7;446;0;0;0
06153;Valdeblore;835;650;401;1878;349;47;3;20;1;132;2
06154;Valderoure;495;376;219;551;100;18;0;0;0;0;0
06155;Vallauris;28025;21966;13171;20372;8289;1132;5;265;0;0;2
06156;Venanson;185;147;98;300;15;4;0;0;0;0;0
06157;Vence;19415;14972;8896;11595;4894;643;11;261;1;450;1
06158;Villars-sur-Var;781;577;342;545;134;14;0;0;0;0;0
06159;Villefranche-sur-Mer;4989;4107;2413;5436;1500;236;9;223;0;0;2
06160;Villeneuve-d'Entraunes;93;77;49;142;5;2;1;11;0;0;0
06161;Villeneuve-Loubet;16779;12617;8060;12386;7494;799;10;425;4;340;1
06162;La Brigue;719;599;322;1047;195;21;2;24;0;0;0
06163;Tende;2021;1799;998;2281;748;53;5;81;1;32;0
07001;Accons;369;299;171;242;20;11;0;0;0;0;0
07002;Ailhon;553;410;240;318;45;6;0;0;0;0;0
07003;Aizac;170;138;84;153;20;7;0;0;1;15;0
07004;Ajoux;80;70;44;95;16;1;0;0;0;0;0
07005;Alba-la-Romaine;1513;1124;652;869;386;63;0;0;1;25;0
07006;Albon-d'Ardèche;158;131;86;225;56;7;0;0;0;0;0
07007;Alboussière;1005;725;388;591;267;38;0;0;2;131;0
07008;Alissas;1445;1062;604;669;368;47;0;0;0;0;0
07009;Andance;1197;903;565;694;449;32;0;0;1;80;0
07010;Annonay;16873;12519;7931;10054;10439;584;1;30;0;0;0
07011;Vallées-d'Antraigues-Asperjoc;858;731;422;738;195;29;2;17;1;30;0
07012;Arcens;370;309;173;343;78;11;0;0;1;30;0
07013;Ardoix;1264;887;499;599;215;24;0;0;0;0;0
07014;Arlebosc;342;275;172;310;99;16;0;0;1;49;0
07015;Arras-sur-Rhône;536;373;218;262;52;11;0;0;0;0;0
07017;Les Assions;770;610;369;646;77;12;0;0;1;36;0
07018;Astet;53;38;23;107;9;3;0;0;0;0;0
07019;Aubenas;12360;9810;6432;7898;10070;844;3;138;1;28;0
07020;Aubignas;477;336;181;251;54;11;0;0;0;0;0
07022;Baix;1280;889;515;636;172;36;1;18;1;261;0
07023;Balazuc;378;303;187;451;98;22;0;0;3;153;1
07024;Banne;649;560;344;661;83;17;1;11;0;0;0
07025;Barnas;204;176;108;271;25;5;1;9;1;45;0
07026;Le Béage;255;203;122;309;81;10;1;11;0;0;0
07027;Beauchastel;1838;1399;751;842;671;40;0;0;1;130;0
07028;Beaulieu;526;417;250;426;158;21;0;0;1;124;0
07029;Beaumont;258;204;127;270;49;9;1;12;1;49;0
07030;Beauvène;204;176;100;203;56;9;0;0;0;0;0
07031;Berrias-et-Casteljau;765;598;385;783;219;44;0;0;13;991;1
07032;Berzème;159;121;77;108;31;6;0;0;0;0;0
07033;Bessas;229;182;108;212;35;6;0;0;1;12;0
07034;Bidon;259;195;117;161;27;3;0;0;0;0;0
07035;Boffres;604;489;290;450;95;19;0;0;0;0;0
07036;Bogy;455;334;177;196;48;7;0;0;0;0;0
07037;Borée;147;116;74;253;59;5;0;0;0;0;0
07038;Borne;47;46;28;92;30;3;1;6;0;0;0
07039;Bozas;257;201;123;191;46;7;0;0;0;0;0
07040;Boucieu-le-Roi;251;207;131;220;33;12;0;0;1;40;0
07041;Boulieu-lès-Annonay;2294;1744;1024;1172;456;49;0;0;0;0;0
07042;Bourg-Saint-Andéol;7352;5460;3094;3820;2238;187;2;51;1;140;0
07044;Brossainc;252;174;103;127;20;7;0;0;0;0;0
07045;Burzet;528;446;260;668;146;18;0;0;1;43;0
07047;Cellier-du-Luc;88;72;41;139;23;2;0;0;0;0;0
07048;Chalencon;339;267;174;326;56;15;0;0;0;0;0
07049;Le Chambon;58;51;29;93;8;1;0;0;0;0;0
07050;Chambonas;964;765;366;681;284;32;0;0;2;112;0
07051;Champagne;590;433;244;288;226;12;0;0;0;0;0
07052;Champis;637;448;261;390;53;14;0;0;0;0;0
07053;Chandolas;543;420;243;443;76;13;2;28;0;0;0
07054;Chanéac;259;209;113;228;16;4;1;11;0;0;0
07055;Charmes-sur-Rhône;3139;2212;1228;1340;671;73;2;19;1;27;0
07056;Charnas;907;630;347;399;102;17;0;0;0;0;0
07058;Chassiers;1006;831;459;687;430;21;0;0;1;321;0
07059;Châteaubourg;232;180;106;126;52;7;0;0;0;0;0
07060;Châteauneuf-de-Vernoux;269;193;111;158;51;8;0;0;0;0;0
07061;Chauzon;422;360;222;387;53;10;1;14;4;326;0
07062;Chazeaux;139;105;68;131;8;1;0;0;0;0;0
07063;Cheminas;413;277;160;189;35;6;0;0;0;0;0
07064;Le Cheylard;2825;2370;1444;1933;2012;143;2;20;1;83;0
07065;Chirols;235;184;114;224;41;10;0;0;0;0;0
07066;Chomérac;3020;2307;1352;1561;513;57;0;0;0;0;0
07067;Colombier-le-Cardinal;328;239;125;136;24;8;0;0;0;0;0
07068;Colombier-le-Jeune;568;447;262;354;82;17;0;0;0;0;0
07069;Colombier-le-Vieux;665;496;293;438;141;23;0;0;1;46;0
07070;Cornas;2353;1756;988;1055;251;40;0;0;0;0;0
07071;Coucouron;775;657;375;717;357;51;1;12;1;144;0
07072;Coux;1658;1267;741;878;111;23;0;0;1;40;0
07073;Le Crestet;522;419;252;382;47;8;2;18;1;50;0
07074;Creysseilles;156;117;68;115;10;2;0;0;0;0;0
07075;Cros-de-Géorand;150;130;74;252;47;3;0;0;1;35;0
07076;Cruas;3009;2212;1277;1517;3060;59;0;0;1;140;0
07077;Darbres;265;184;108;203;39;6;0;0;2;162;0
07078;Davézieux;3158;2546;1455;1539;2645;306;1;45;0;0;0
07079;Désaignes;1151;928;550;979;274;26;0;0;1;29;0
07080;Devesset;302;238;135;372;118;15;0;0;1;103;0
07081;Dompnac;71;58;42;124;15;4;0;0;0;0;0
07082;Dornas;200;174;109;267;19;3;0;0;1;13;0
07083;Dunière-sur-Eyrieux;436;356;215;315;40;8;0;0;0;0;0
07084;Eclassan;1038;759;422;483;133;23;0;0;1;71;0
07085;Empurany;588;482;268;482;127;8;0;0;0;0;0
07086;Étables;957;668;374;474;152;14;0;0;0;0;0
07087;Fabras;448;353;199;256;41;7;0;0;2;80;0
07088;Faugères;104;85;56;158;29;3;1;18;0;0;0
07089;Félines;1814;1295;749;842;558;46;0;0;1;69;0
07090;Flaviac;1243;941;579;674;140;22;0;0;1;10;0
07091;Fons;322;257;142;177;30;4;0;0;0;0;0
07092;Freyssenet;45;39;25;45;18;3;0;0;0;0;0
07093;Genestelle;272;218;131;268;62;6;0;0;0;0;0
07094;Gilhac-et-Bruzac;176;135;75;126;14;3;0;0;1;63;0
07095;Gilhoc-sur-Ormèze;469;357;207;346;63;8;0;0;0;0;0
07096;Gluiras;370;307;192;442;45;7;0;0;1;114;0
07097;Glun;693;501;280;314;79;12;0;0;0;0;0
07098;Gourdon;79;65;40;97;17;2;0;0;0;0;0
07099;Gras;603;469;277;458;104;15;0;0;1;25;0
07100;Gravières;512;431;245;467;92;15;0;0;4;191;0
07101;Grospierres;920;734;438;1402;177;33;1;8;2;42;2
07102;Guilherand-Granges;11203;8810;5711;6101;4820;395;1;26;0;0;0
07103;Saint-Julien-d'Intres;308;249;149;389;68;11;0;0;0;0;0
07104;Issamoulenc;99;71;46;141;17;2;0;0;0;0;0
07105;Issanlas;102;80;46;159;17;3;0;0;0;0;0
07106;Issarlès;125;109;66;239;28;5;0;0;0;0;0
07107;Jaujac;1259;1016;580;1004;261;35;0;0;0;0;0
07108;Jaunac;116;90;50;66;8;4;0;0;0;0;0
07109;Joannas;305;254;157;313;38;12;0;0;2;197;0
07110;Joyeuse;1745;1416;857;1263;912;99;2;66;4;338;2
07111;Juvinas;180;151;87;163;7;2;0;0;0;0;0
07112;Labastide-sur-Bésorgues;271;209;120;260;28;4;0;0;1;19;0
07113;Labastide-de-Virac;317;260;131;288;62;12;0;0;1;33;0
07114;Labatie-d'Andaure;211;159;96;207;37;8;0;0;0;0;0
07115;Labeaume;678;566;332;781;102;29;1;10;1;158;1
07116;Labégude;1365;1102;729;947;362;41;0;0;0;0;0
07117;Lablachère;2234;1766;1009;1410;468;65;1;15;1;70;0
07118;Laboule;145;119;77;226;28;4;0;0;0;0;0
07119;Le Lac-d'Issarlès;252;220;105;295;109;14;2;22;2;260;0
07120;Lachamp-Raphaël;62;54;39;98;12;2;2;93;0;0;1
07121;Lachapelle-Graillouse;189;168;97;310;34;5;0;0;0;0;0
07122;Lachapelle-sous-Aubenas;1770;1310;702;843;602;85;0;0;0;0;0
07123;Lachapelle-sous-Chanéac;161;134;78;171;12;3;0;0;0;0;0
07124;Lafarre;43;38;20;71;7;3;0;0;0;0;0
07126;Lagorce;1195;919;538;892;432;39;0;0;6;669;0
07127;Lalevade-d'Ardèche;1143;879;524;668;485;57;0;0;2;134;0
07128;Lalouvesc;377;333;168;481;103;22;2;32;1;93;0
07129;Lamastre;2342;2031;1171;1573;1214;152;1;13;1;127;0
07130;Lanarce;209;187;100;263;113;16;3;41;1;29;0
07131;Lanas;450;341;206;297;86;15;1;7;1;39;0
07132;Largentière;1561;1252;718;1156;709;70;1;19;2;85;0
07133;Larnas;261;164;96;338;54;6;1;96;1;1061;0
07134;Laurac-en-Vivarais;1034;804;503;676;157;27;0;0;2;191;1
07136;Laveyrune;106;93;50;163;13;2;0;0;0;0;0
07137;Lavillatte;42;41;23;65;12;2;0;0;1;51;0
07138;Lavilledieu;2239;1716;984;1148;897;124;1;33;1;53;0
07139;Laviolle;101;91;67;201;15;2;1;7;0;0;0
07140;Lemps;798;594;324;362;72;11;0;0;0;0;0
07141;Lentillères;235;174;101;164;27;6;0;0;0;0;0
07142;Lespéron;311;248;161;380;26;4;0;0;0;0;0
07143;Limony;801;592;326;401;96;13;0;0;0;0;0
07144;Loubaresse;47;39;20;62;12;1;0;0;0;0;0
07145;Lussas;1148;888;520;634;213;39;0;0;1;191;0
07146;Lyas;593;470;283;363;31;9;0;0;0;0;0
07147;Malarce-sur-la-Thines;246;205;138;334;39;10;0;0;1;65;0
07148;Malbosc;145;127;78;240;36;5;0;0;1;29;0
07149;Marcols-les-Eaux;275;255;102;274;127;8;0;0;1;30;0
07150;Mariac;546;471;285;444;209;7;0;0;0;0;0
07151;Mars;251;195;115;304;30;8;0;0;1;30;0
07152;Mauves;1188;904;541;621;364;34;0;0;0;0;0
07153;Mayres;262;236;142;402;24;5;0;0;2;105;0
07154;Mazan-l'Abbaye;123;111;67;206;34;5;1;9;0;0;0
07155;Mercuer;1280;981;565;643;144;20;1;6;0;0;0
07156;Meyras;925;741;437;892;170;26;0;0;3;237;2
07157;Meysse;1394;995;594;707;343;29;0;0;0;0;0
07158;Mézilhac;97;87;54;164;29;4;1;14;0;0;0
07159;Mirabel;767;531;305;417;134;14;0;0;0;0;0
07160;Monestier;61;54;35;54;4;1;0;0;0;0;0
07161;Montpezat-sous-Bauzon;741;577;311;659;285;19;0;0;2;87;0
07162;Montréal;573;454;263;423;102;12;0;0;2;97;2
07163;Montselgues;85;67;41;104;30;5;0;0;0;0;0
07165;Belsentes;547;450;273;489;64;8;0;0;0;0;0
07166;Nozières;242;200;113;249;53;7;0;0;0;0;0
07167;Les Ollières-sur-Eyrieux;1015;777;458;631;247;34;0;0;2;213;0
07168;Orgnac-l'Aven;576;466;280;470;144;22;2;37;1;92;0
07169;Ozon;383;275;153;188;33;4;0;0;0;0;0
07170;Pailharès;266;196;117;245;40;7;0;0;0;0;0
07171;Payzac;535;400;248;480;95;12;0;0;0;0;0
07172;Peaugres;2320;1712;946;1033;551;52;1;7;0;0;0
07173;Péreyres;50;45;27;78;3;1;0;0;0;0;0
07174;Peyraud;505;385;232;275;36;5;0;0;0;0;0
07175;Le Plagnal;71;65;36;99;12;2;0;0;0;0;0
07176;Planzolles;161;136;78;149;39;5;0;0;0;0;0
07177;Plats;839;596;323;388;126;19;0;0;1;27;0
07178;Pont-de-Labeaume;577;448;269;468;108;12;0;0;1;76;0
07179;Pourchères;136;108;60;101;18;1;0;0;0;0;0
07181;Le Pouzin;2888;2182;1288;1441;1880;141;3;94;0;0;0
07182;Prades;1174;932;520;690;158;33;0;0;0;0;0
07183;Pradons;516;420;247;350;54;18;0;0;4;390;0
07184;Pranles;512;398;223;358;73;13;0;0;0;0;0
07185;Préaux;711;524;301;385;90;11;0;0;0;0;0
07186;Privas;8541;6584;4326;5301;7707;514;2;115;1;166;0
07187;Prunet;135;115;71;132;19;3;0;0;0;0;0
07188;Quintenas;1729;1251;700;811;233;44;0;0;0;0;0
07189;Ribes;325;258;165;351;28;9;0;0;2;77;0
07190;Rochecolombe;221;186;105;199;20;5;0;0;0;0;0
07191;Rochemaure;2264;1673;980;1149;316;36;1;34;1;83;0
07192;Rochepaule;238;213;130;292;44;6;0;0;0;0;0
07193;Rocher;285;238;82;159;79;6;1;25;0;0;0
07194;Rochessauve;472;330;196;252;49;6;0;0;0;0;0
07195;La Rochette;63;51;36;94;16;4;0;0;0;0;0
07196;Rocles;261;199;120;268;45;7;0;0;0;0;0
07197;Roiffieux;2704;2134;1195;1304;482;52;0;0;0;0;0
07198;Rompon;1136;830;450;522;78;18;0;0;0;0;0
07199;Rosières;1296;1029;593;854;564;83;1;11;11;867;1
07200;Le Roux;62;51;32;105;14;1;0;0;0;0;0
07201;Ruoms;2284;1960;1120;1723;1308;202;2;25;8;1506;0
07202;Sablières;170;144;91;270;38;3;0;0;1;63;0
07203;Sagnes-et-Goudoulet;117;108;57;172;36;5;1;10;0;0;0
07204;Saint-Agrève;2325;1929;1096;1813;1116;91;2;15;2;99;0
07205;Saint-Alban-d'Ay;1408;1052;577;710;127;19;0;0;0;0;0
07206;Saint-Alban-en-Montagne;67;60;33;87;15;1;0;0;0;0;0
07207;Saint-Alban-Auriolles;1087;888;532;954;155;33;1;20;5;762;1
07208;Saint-Andéol-de-Berg;125;91;54;106;19;3;0;0;0;0;0
07209;Saint-Andéol-de-Fourchades;54;46;29;71;8;3;0;0;0;0;0
07210;Saint-Andéol-de-Vals;523;406;238;394;46;9;0;0;0;0;0
07211;Saint-André-de-Cruzières;462;404;238;403;53;5;0;0;0;0;0
07212;Saint-André-en-Vivarais;210;168;102;206;27;4;0;0;0;0;0
07213;Saint-André-Lachamp;159;120;78;176;26;5;0;0;0;0;0
07214;Saint-Apollinaire-de-Rias;203;163;95;175;28;6;0;0;0;0;0
07215;Saint-Barthélemy-le-Meil;202;175;104;209;38;5;0;0;0;0;0
07216;Saint-Barthélemy-Grozon;499;390;226;384;119;11;0;0;0;0;0
07217;Saint-Barthélemy-le-Plain;850;623;357;456;109;18;0;0;0;0;0
07218;Saint-Basile;345;278;169;306;63;10;0;0;0;0;0
07219;Saint-Bauzile;321;221;115;145;86;9;0;0;0;0;0
07220;Saint-Christol;103;92;60;140;12;2;0;0;0;0;0
07221;Saint-Cierge-la-Serre;245;185;110;175;17;5;0;0;0;0;0
07222;Saint-Cierge-sous-le-Cheylard;213;171;96;131;10;4;0;0;0;0;0
07223;Saint-Cirgues-de-Prades;138;104;66;106;8;2;0;0;0;0;0
07224;Saint-Cirgues-en-Montagne;218;184;119;348;95;16;3;43;1;70;0
07225;Saint-Clair;1236;961;529;561;279;49;1;54;0;0;0
07226;Saint-Clément;92;79;44;104;20;3;0;0;0;0;0
07227;Saint-Cyr;1426;1041;584;629;224;30;0;0;0;0;0
07228;Saint-Désirat;851;616;365;438;840;35;1;8;0;0;0
07229;Saint-Didier-sous-Aubenas;934;706;428;490;319;73;1;62;1;93;0
07230;Saint-Étienne-de-Boulogne;409;310;195;308;62;8;0;0;0;0;0
07231;Saint-Étienne-de-Fontbellon;2868;2226;1263;1464;688;89;0;0;0;0;0
07232;Saint-Étienne-de-Lugdarès;408;349;170;399;139;16;1;7;1;36;0
07233;Saint-Étienne-de-Serre;204;163;106;226;45;6;0;0;0;0;0
07234;Saint-Étienne-de-Valoux;285;204;108;122;33;6;0;0;0;0;0
07235;Sainte-Eulalie;212;171;108;241;86;20;1;15;1;45;0
07236;Saint-Félicien;1119;916;506;749;626;53;1;17;1;39;0
07237;Saint-Fortunat-sur-Eyrieux;795;566;343;482;100;16;0;0;1;37;1
07238;Saint-Genest-de-Beauzon;338;254;144;260;47;8;0;0;0;0;0
07239;Saint-Genest-Lachamp;112;100;59;176;28;3;0;0;0;0;0
07240;Saint-Georges-les-Bains;2412;1787;958;1022;258;44;0;0;0;0;0
07241;Saint-Germain;706;538;303;379;72;9;1;10;1;41;0
07242;Saint-Gineys-en-Coiron;112;94;57;105;16;3;0;0;0;0;0
07243;Saint-Jacques-d'Atticieux;284;223;132;166;18;9;0;0;1;60;0
07244;Saint-Jean-Chambre;250;198;113;236;66;8;0;0;0;0;0
07245;Saint-Jean-de-Muzols;2511;2001;1139;1232;534;71;0;0;1;71;0
07247;Saint-Jean-le-Centenier;866;591;351;465;106;19;1;13;1;194;0
07248;Saint-Jean-Roure;253;182;114;210;27;4;0;0;0;0;0
07249;Saint-Jeure-d'Andaure;97;76;44;148;22;4;0;0;0;0;0
07250;Saint-Jeure-d'Ay;499;361;195;254;34;10;0;0;0;0;0
07251;Saint-Joseph-des-Bancs;182;128;76;152;30;5;0;0;0;0;0
07253;Saint-Julien-du-Gua;168;139;86;217;29;3;0;0;1;23;0
07254;Saint-Julien-du-Serre;869;660;380;478;69;11;0;0;0;0;0
07255;Saint-Julien-en-Saint-Alban;1440;1064;619;710;386;30;0;0;1;10;0
07257;Saint-Julien-le-Roux;121;91;52;88;11;2;0;0;0;0;0
07258;Saint-Julien-Vocance;222;192;111;204;44;7;0;0;0;0;0
07259;Saint-Just-d'Ardèche;1646;1251;738;854;265;50;1;10;3;403;0
07260;Saint-Lager-Bressac;956;682;367;413;92;18;0;0;1;44;0
07261;Saint-Laurent-du-Pape;1607;1197;697;825;251;37;0;0;1;142;0
07262;Saint-Laurent-les-Bains-Laval-d'Aurelle;180;151;84;339;56;7;0;0;1;531;2
07263;Saint-Laurent-sous-Coiron;118;94;57;107;18;3;0;0;0;0;0
07264;Saint-Marcel-d'Ardèche;2368;1873;1097;1299;464;69;1;14;1;100;0
