Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
OUIGO TRAIN CLASSIQUE;PARIS BERCY;87686667;LYON PERRACHE;87722025;2;Tarif Normal;10;49
OUIGO;PARIS GARE DE LYON;87686006;LYON PART DIEU;87723197;2;Tarif Normal;16;99
OUIGO;PARIS GARE DE LYON;87686006;NIMES;87775007;2;Tarif Normal;19;99
TGV INOUI;ANGOULEME;87583005;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;103;103
OUIGO TRAIN CLASSIQUE;JUVISY;87545244;BLOIS - CHAMBORD;87574004;2;Tarif Normal;10;49
OUIGO;TOULON;87755009;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;10;16
OUIGO;LYON-SAINT EXUPERY TGV;87762906;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;10;29
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;LIBOURNE;87584052;2;Tarif Normal;20;102
OUIGO TRAIN CLASSIQUE;PARIS BERCY;87686667;CHALON SUR SAONE;87725002;2;Tarif Normal;10;49
OUIGO;LES ARCS DRAGUIGNAN;87755447;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;10;79
OUIGO;PARIS MONTPARNASSE 1 ET 2;87391003;TOULOUSE MATABIAU;87611004;2;Tarif Normal;19;99
TGV INOUI;BREST;87474007;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;20;112
OUIGO TRAIN CLASSIQUE;SAUMUR;87487603;ST PIERRE DES CORPS;87571240;2;Tarif Normal;10;49
OUIGO;PARIS MONTPARNASSE 1 ET 2;87391003;LE MANS;87396002;2;Tarif Normal;16;59
OUIGO;AEROPORT CDG2 TGV ROISSY;87271494;NIMES PONT DU GARD;87703975;2;Tarif Normal;16;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Normal;20;101
OUIGO TRAIN CLASSIQUE;PARIS BERCY;87686667;MACON VILLE;87725689;2;Tarif Normal;10;49
OUIGO;PARIS MONTPARNASSE 1 ET 2;87391003;ANGOULEME;87583005;2;Tarif Normal;16;99
OUIGO;TGV HAUTE PICARDIE;87313882;ANGOULEME;87583005;2;Tarif Normal;16;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;NIMES PONT DU GARD;87703975;2;Tarif Réglementé;93;154
OUIGO TRAIN CLASSIQUE;SAUMUR;87487603;LES AUBRAIS;87543017;2;Tarif Normal;10;49
OUIGO;BORDEAUX ST JEAN;87581009;ANGOULEME;87583005;2;Tarif Normal;10;29
OUIGO;PARIS GARE DE LYON;87686006;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;16;99
TGV INOUI;PORNICHET;87481747;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;29;145
TGV INOUI;IRUN;71116000;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;123
OUIGO;BORDEAUX ST JEAN;87581009;TOULOUSE MATABIAU;87611004;2;Tarif Normal;10;39
OUIGO;MOUTIERS SALINS BRIDES L BAINS;87741728;GRENOBLE;87747006;2;Tarif Normal;10;29
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ALBERTVILLE;87741645;1;Tarif Réglementé;123;123
TGV INOUI;IRUN;71116000;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Normal;31;170
OUIGO;BOURG ST MAURICE;87741793;GRENOBLE;87747006;2;Tarif Normal;10;39
OUIGO;MARNE LA VALLEE CHESSY;87111849;ST PIERRE DES CORPS;87571240;2;Tarif Normal;10;69
TGV INOUI;LE CROISIC;87481788;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;29;145
TGV INOUI;PARIS GARE DE LYON;87686006;VENTIMIGLIA STAZIONE;8345013;2;Tarif Normal;25;132
OUIGO;ANTIBES;87757674;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;10;85
OUIGO;METZ VILLE;87192039;STRASBOURG;87212027;2;Tarif Normal;10;39
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;LANDERNEAU;87474239;1;Tarif Normal;26;154
TGV INOUI;LES ARCS DRAGUIGNAN;87755447;VENTIMIGLIA STAZIONE;8345013;2;Tarif Normal;11;24
OUIGO;VALENCE TGV RHONE-ALPES SUD;87763029;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;10;49
OUIGO;LILLE FLANDRES;87286005;LYON PERRACHE;87722025;2;Tarif Normal;16;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Réglementé;127;127
TGV INOUI;BASEL SBB;85109;DIJON VILLE;87713040;2;Tarif Normal;20;62
OUIGO;MARNE LA VALLEE CHESSY;87111849;LYON PART DIEU;87723197;2;Tarif Normal;10;99
OUIGO;LILLE FLANDRES;87286005;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;19;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;25;133
TGV INOUI;BASEL SBB;85109;LYON PART DIEU;87723197;1;Tarif Normal;29;124
OUIGO;TGV HAUTE PICARDIE;87313882;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;16;99
OUIGO;TGV HAUTE PICARDIE;87313882;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;19;99
TGV INOUI;ANGERS ST LAUD;87484006;MARNE LA VALLEE CHESSY;87111849;2;Tarif Réglementé;57;107
TGV INOUI;BASEL SBB;85109;MACON VILLE;87725689;1;Tarif Normal;29;105
OUIGO;AVIGNON TGV;87318964;PARIS GARE DE LYON;87686006;2;Tarif Normal;19;99
OUIGO;AVIGNON TGV;87318964;LYON PART DIEU;87723197;2;Tarif Normal;10;55
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;AIME LA PLAGNE;87741769;2;Tarif Réglementé;92;164
TGV INOUI;IRUN;71116000;POITIERS;87575001;2;Tarif Normal;25;69
OUIGO;AIX EN PROVENCE TGV;87319012;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;10;35
OUIGO;AIX EN PROVENCE TGV;87319012;LYON PART DIEU;87723197;2;Tarif Normal;10;69
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;NANTES;87481002;1;Tarif Réglementé;95;95
TGV INOUI;STRASBOURG;87212027;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;29;166
OUIGO;PARIS MONTPARNASSE 1 ET 2;87391003;POITIERS;87575001;2;Tarif Normal;16;79
OUIGO;LYON PART DIEU;87723197;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;10;29
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;175
TGV INOUI;STRASBOURG;87212027;MARNE LA VALLEE CHESSY;87111849;2;Tarif Réglementé;85;143
OUIGO;PARIS MONTPARNASSE 1 ET 2;87391003;AGEN;87586008;2;Tarif Normal;19;99
OUIGO;LYON-SAINT EXUPERY TGV;87762906;NIMES;87775007;2;Tarif Normal;10;59
TGV INOUI;LA ROCHE SUR FORON;87746305;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;44;112
TGV INOUI;LILLE EUROPE;87223263;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;70;70
OUIGO;LE MANS;87396002;RENNES;87471003;2;Tarif Normal;10;39
OUIGO;MARNE LA VALLEE CHESSY;87111849;BORDEAUX ST JEAN;87581009;2;Tarif Normal;16;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;25;131
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;VENTIMIGLIA STAZIONE;8345013;1;Tarif Normal;24;120
OUIGO;ST PIERRE DES CORPS;87571240;BORDEAUX ST JEAN;87581009;2;Tarif Normal;10;59
OUIGO;AEROPORT CDG2 TGV ROISSY;87271494;ST PIERRE DES CORPS;87571240;2;Tarif Normal;10;69
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MARMANDE;87586545;1;Tarif Normal;31;148
TGV INOUI;IRUN;71116000;ST JEAN DE LUZ CIBOURE;87677120;2;Tarif Normal;4;4
OUIGO;GRENOBLE;87747006;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;10;29
OUIGO;LILLE FLANDRES;87286005;AVIGNON TGV;87318964;2;Tarif Normal;19;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;NICE VILLE;87756056;2;Tarif Normal;25;138
TGV INOUI;GUINGAMP;87473207;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;20;101
OUIGO TRAIN CLASSIQUE;ANGERS ST LAUD;87484006;BLOIS - CHAMBORD;87574004;2;Tarif Normal;10;49
OUIGO;TGV HAUTE PICARDIE;87313882;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;19;99
TGV INOUI;AGEN;87586008;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;134
TGV INOUI;AIX EN PROVENCE TGV;87319012;VENTIMIGLIA STAZIONE;8345013;1;Tarif Normal;22;82
OUIGO TRAIN CLASSIQUE;DIJON VILLE;87713040;LYON PERRACHE;87722025;2;Tarif Normal;10;49
OUIGO;AIX EN PROVENCE TGV;87319012;TOULON;87755009;2;Tarif Normal;10;19
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;BOURG ST MAURICE;87741793;1;Tarif Réglementé;127;127
TGV INOUI;MONACO MONTE CARLO;87756403;VENTIMIGLIA STAZIONE;8345013;1;Tarif Normal;8;9
OUIGO TRAIN CLASSIQUE;MASSY PALAISEAU;87393579;NANTES;87481002;2;Tarif Normal;10;49
OUIGO;MASSY TGV;87393702;BORDEAUX ST JEAN;87581009;2;Tarif Normal;16;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;PERPIGNAN;87784009;1;Tarif Normal;31;208
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;15;47
OUIGO TRAIN CLASSIQUE;CHARTRES;87394007;NANTES;87481002;2;Tarif Normal;10;49
OUIGO;ST PIERRE DES CORPS;87571240;ANGOULEME;87583005;2;Tarif Normal;10;45
TGV INOUI;MACON LOCHE TGV;87725705;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;24;135
TGV INOUI;MULHOUSE VILLE;87182063;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;20;119
OUIGO TRAIN CLASSIQUE;NANTES;87481002;JUVISY;87545244;2;Tarif Normal;10;49
OUIGO;PARIS GARE DE LYON;87686006;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;19;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ANNEMASSE;87745497;1;Tarif Réglementé;116;116
TGV INOUI;GENEVE;8510082;VALENCE VILLE;87761007;2;Tarif Normal;15;49
OUIGO TRAIN CLASSIQUE;ANGERS ST LAUD;87484006;PARIS BERCY;87686667;2;Tarif Normal;10;49
OUIGO TRAIN CLASSIQUE;LE MANS;87396002;PARIS BERCY;87686667;2;Tarif Normal;10;49
TGV INOUI;MODANE;87742007;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;182
OUIGO;MARNE LA VALLEE CHESSY;87111849;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;10;99
TGV INOUI;BASEL SBB;85109;BESANCON - F COMTE TGV;87300863;2;Tarif Normal;15;42
OUIGO TRAIN CLASSIQUE;MACON VILLE;87725689;PARIS AUSTERLITZ;87547000;2;Tarif Normal;10;49
OUIGO TRAIN CLASSIQUE;NANTES;87481002;LES AUBRAIS;87543017;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;RENNES;87471003;2;Tarif Normal;20;98
OUIGO;AEROPORT CDG2 TGV ROISSY;87271494;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;16;99
TGV INOUI;IRUN;71116000;LILLE FLANDRES;87286005;2;Tarif Normal;30;139
OUIGO TRAIN CLASSIQUE;CHARTRES;87394007;ANGERS ST LAUD;87484006;2;Tarif Normal;10;49
OUIGO TRAIN CLASSIQUE;ANGERS ST LAUD;87484006;LES AUBRAIS;87543017;2;Tarif Normal;10;49
TGV INOUI;LORRAINE TGV;87142109;PARIS EST;87113001;2;Tarif Normal;20;84
OUIGO;AEROPORT CDG2 TGV ROISSY;87271494;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;10;99
TGV INOUI;JUVISY;87545244;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;15;35
OUIGO TRAIN CLASSIQUE;LES AUBRAIS;87543017;ST PIERRE DES CORPS;87571240;2;Tarif Normal;10;49
OUIGO TRAIN CLASSIQUE;ANGERS ST LAUD;87484006;PARIS AUSTERLITZ;87547000;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;VALENCE VILLE;87761007;1;Tarif Normal;31;160
OUIGO;AIX EN PROVENCE TGV;87319012;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;10;69
TGV INOUI;BASEL SBB;85109;MACON VILLE;87725689;2;Tarif Normal;25;69
OUIGO TRAIN CLASSIQUE;MELUN;87682005;CHALON SUR SAONE;87725002;2;Tarif Normal;10;49
OUIGO TRAIN CLASSIQUE;CHALON SUR SAONE;87725002;PARIS AUSTERLITZ;87547000;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;NIORT;87485300;2;Tarif Normal;20;100
OUIGO;PARIS MONTPARNASSE 1 ET 2;87391003;ANGERS ST LAUD;87484006;2;Tarif Normal;16;75
TGV INOUI;QUIMPERLE;87476317;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;26;160
OUIGO TRAIN CLASSIQUE;MELUN;87682005;MACON VILLE;87725689;2;Tarif Normal;10;49
OUIGO TRAIN CLASSIQUE;MELUN;87682005;DIJON VILLE;87713040;2;Tarif Normal;10;49
TGV INOUI;PARIS EST;87113001;TOUL;87141044;2;Tarif Normal;31;79
OUIGO;LE MANS;87396002;LAVAL;87478404;2;Tarif Normal;10;19
TGV INOUI;BASEL SBB;85109;AVIGNON CENTRE;87765008;1;Tarif Normal;31;181
OUIGO TRAIN CLASSIQUE;LES AUBRAIS;87543017;JUVISY;87545244;2;Tarif Normal;10;49
OUIGO TRAIN CLASSIQUE;CHARTRES;87394007;PARIS BERCY;87686667;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;PERPIGNAN;87784009;2;Tarif Normal;25;139
OUIGO;PARIS EST;87113001;METZ VILLE;87192039;2;Tarif Normal;16;75
TGV INOUI;CASTELNAUDARY;87615039;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;171
TGV INOUI;IRUN;71116000;ST PIERRE DES CORPS;87571240;1;Tarif Normal;31;132
OUIGO TRAIN CLASSIQUE;ANGERS ST LAUD;87484006;SAUMUR;87487603;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ARRAS;87342014;1;Tarif Réglementé;55;55
OUIGO;AEROPORT CDG2 TGV ROISSY;87271494;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;10;45
TGV INOUI;PORNICHET;87481747;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;91
TGV INOUI;AVIGNON TGV;87318964;VENTIMIGLIA STAZIONE;8345013;2;Tarif Normal;20;65
OUIGO TRAIN CLASSIQUE;SAUMUR;87487603;BLOIS - CHAMBORD;87574004;2;Tarif Normal;10;49
TGV INOUI;VITRY LE FRANCOIS GARE;87174276;PARIS EST;87113001;1;Tarif Réglementé;49;49
OUIGO;AEROPORT CDG2 TGV ROISSY;87271494;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;16;99
TGV INOUI;IRUN;71116000;POITIERS;87575001;1;Tarif Normal;29;117
TGV INOUI;PARIS GARE DE LYON;87686006;VENTIMIGLIA STAZIONE;8345013;1;Tarif Normal;31;218
OUIGO TRAIN CLASSIQUE;LES AUBRAIS;87543017;BLOIS - CHAMBORD;87574004;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ST NAZAIRE;87481705;1;Tarif Normal;29;151
OUIGO;LILLE FLANDRES;87286005;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;16;99
TGV INOUI;MEUSE TGV;87147322;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;49;49
TGV INOUI;CANNES;87757625;VENTIMIGLIA STAZIONE;8345013;1;Tarif Normal;8;24
OUIGO TRAIN CLASSIQUE;DIJON VILLE;87713040;LYON PART DIEU;87723197;2;Tarif Normal;10;49
TGV INOUI;MULHOUSE VILLE;87182063;PARIS EST;87113001;2;Tarif Normal;20;129
OUIGO;MONTPELLIER SUD DE FRANCE;87688887;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;10;69
TGV INOUI;TOULON;87755009;VENTIMIGLIA STAZIONE;8345013;2;Tarif Normal;15;35
TGV INOUI;BASEL SBB;85109;AVIGNON TGV;87318964;2;Tarif Normal;25;121
OUIGO TRAIN CLASSIQUE;ST PIERRE DES CORPS;87571240;BLOIS - CHAMBORD;87574004;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;TOULOUSE MATABIAU;87611004;2;Tarif Normal;25;125
OUIGO;ALBERTVILLE;87741645;GRENOBLE;87747006;2;Tarif Normal;10;29
TGV INOUI;LILLE EUROPE;87223263;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;17;93
TGV INOUI;IRUN;71116000;LILLE EUROPE;87223263;2;Tarif Normal;30;139
OUIGO TRAIN CLASSIQUE;PARIS BERCY;87686667;DIJON VILLE;87713040;2;Tarif Normal;10;49
TGV INOUI;STRASBOURG;87212027;PARIS EST;87113001;1;Tarif Normal;29;166
OUIGO;BORDEAUX ST JEAN;87581009;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;10;35
TGV INOUI;AVIGNON CENTRE;87765008;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;110
TGV INOUI;MEUSE TGV;87147322;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;17;79
OUIGO TRAIN CLASSIQUE;VERSAILLES CHANTIERS;87393009;LE MANS;87396002;2;Tarif Normal;10;49
TGV INOUI;LAVAL;87478404;NANCY;87141002;2;Tarif Normal;25;112
OUIGO;PARIS GARE DE LYON;87686006;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;19;99
TGV INOUI;LILLE FLANDRES;87286005;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;70;70
TGV INOUI;LE MANS;87396002;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;64;64
OUIGO TRAIN CLASSIQUE;MASSY PALAISEAU;87393579;CHARTRES;87394007;2;Tarif Normal;10;49
TGV INOUI;IRUN;71116000;ANGOULEME;87583005;2;Tarif Normal;25;57
OUIGO;MARNE LA VALLEE CHESSY;87111849;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;16;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Normal;15;37
TGV INOUI;LE MANS;87396002;MARNE LA VALLEE CHESSY;87111849;2;Tarif Réglementé;42;81
OUIGO TRAIN CLASSIQUE;NANTES;87481002;PARIS BERCY;87686667;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;206
OUIGO;AEROPORT CDG2 TGV ROISSY;87271494;LILLE FLANDRES;87286005;2;Tarif Normal;10;65
TGV INOUI;HENDAYE;87677005;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;200
TGV INOUI;IRUN;71116000;LILLE FLANDRES;87286005;1;Tarif Normal;36;201
OUIGO TRAIN CLASSIQUE;VILLENEUVE-SAINT-GEORGES;87681825;LYON PERRACHE;87722025;2;Tarif Normal;10;49
TGV INOUI;IRUN;71116000;LIBOURNE;87584052;2;Tarif Normal;20;45
OUIGO;LILLE FLANDRES;87286005;LYON PART DIEU;87723197;2;Tarif Normal;16;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;17;59
TGV INOUI;LE MANS;87396002;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;17;93
OUIGO TRAIN CLASSIQUE;VILLENEUVE-SAINT-GEORGES;87681825;MACON VILLE;87725689;2;Tarif Normal;10;49
TGV INOUI;AVIGNON TGV;87318964;VENTIMIGLIA STAZIONE;8345013;1;Tarif Normal;24;105
OUIGO;AIX EN PROVENCE TGV;87319012;PARIS GARE DE LYON;87686006;2;Tarif Normal;19;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;DOUAI;87345009;1;Tarif Normal;17;74
TGV INOUI;IRUN;71116000;ST PIERRE DES CORPS;87571240;2;Tarif Normal;25;80
OUIGO TRAIN CLASSIQUE;MELUN;87682005;LYON PERRACHE;87722025;2;Tarif Normal;10;49
TGV INOUI;ANTIBES;87757674;VENTIMIGLIA STAZIONE;8345013;2;Tarif Normal;5;11
OUIGO;PARIS MONTPARNASSE 1 ET 2;87391003;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;19;99
TGV INOUI;LORRAINE TGV;87142109;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;84;84
TGV INOUI;BASEL SBB;85109;AVIGNON CENTRE;87765008;2;Tarif Normal;25;121
OUIGO TRAIN CLASSIQUE;VERSAILLES CHANTIERS;87393009;ANGERS ST LAUD;87484006;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ANTIBES;87757674;1;Tarif Normal;31;206
OUIGO;NANTES;87481002;ANGERS ST LAUD;87484006;2;Tarif Normal;10;19
TGV INOUI;LE CROISIC;87481788;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;91
TGV INOUI;LA BAULE ESCOUBLAC;87481754;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;29;151
OUIGO TRAIN CLASSIQUE;ANGERS ST LAUD;87484006;ST PIERRE DES CORPS;87571240;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Réglementé;93;154
OUIGO;MONTPELLIER SUD DE FRANCE;87688887;NIMES PONT DU GARD;87703975;2;Tarif Normal;10;10
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MORLAIX;87474338;1;Tarif Normal;26;162
TGV INOUI;IRUN;71116000;BORDEAUX ST JEAN;87581009;1;Tarif Normal;22;69
OUIGO TRAIN CLASSIQUE;DIJON VILLE;87713040;MACON VILLE;87725689;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;SETE;87773200;1;Tarif Normal;31;192
OUIGO;MARNE LA VALLEE CHESSY;87111849;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;16;99
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MARNE LA VALLEE CHESSY;87111849;2;Tarif Réglementé;80;139
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;49;49
TGV INOUI;IRUN;71116000;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;36;201
TGV INOUI;NANCY;87141002;SARREBOURG;87215012;1;Tarif Réglementé;22;22
OUIGO;AEROPORT CDG2 TGV ROISSY;87271494;LYON PERRACHE;87722025;2;Tarif Normal;10;99
TGV INOUI;MULHOUSE VILLE;87182063;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;24;173
TGV INOUI;ANGERS ST LAUD;87484006;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;81;81
TGV INOUI;IRUN;71116000;DOUAI;87345009;1;Tarif Normal;36;201
TGV INOUI;NANCY;87141002;PARIS EST;87113001;1;Tarif Normal;24;123
OUIGO;TGV HAUTE PICARDIE;87313882;ST PIERRE DES CORPS;87571240;2;Tarif Normal;16;95
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;VIERZON VILLE;87576009;1;Tarif Normal;22;86
TGV INOUI;COLMAR;87182014;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;114
TGV INOUI;IRUN;71116000;BAYONNE;87673004;1;Tarif Normal;6;17
TGV INOUI;MULHOUSE VILLE;87182063;NANCY;87141002;2;Tarif Normal;12;30
OUIGO;BOURG ST MAURICE;87741793;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;10;39
TGV INOUI;CLUSES  74;87746370;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;195
TGV INOUI;ANGOULEME;87583005;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;20;107
TGV INOUI;IRUN;71116000;BAYONNE;87673004;2;Tarif Normal;4;10
TGV INOUI;EPINAL;87144006;PARIS EST;87113001;2;Tarif Réglementé;70;123
OUIGO;NICE VILLE;87756056;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;10;85
TGV INOUI;CHERBOURG;87444877;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;20;70
TGV INOUI;LA SOUTERRAINE;87592378;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;24;112
TGV INOUI;BASEL SBB;85109;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;25;130
TGV INOUI;RETHEL;87172270;PARIS EST;87113001;2;Tarif Normal;15;47
OUIGO TRAIN CLASSIQUE;VERSAILLES CHANTIERS;87393009;NANTES;87481002;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Normal;17;56
TGV INOUI;LILLE FLANDRES;87286005;MARNE LA VALLEE CHESSY;87111849;2;Tarif Réglementé;45;82
TGV INOUI;BASEL SBB;85109;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;31;196
TGV INOUI;BEZIERS;87781005;NANCY;87141002;2;Tarif Normal;25;120
OUIGO TRAIN CLASSIQUE;MASSY PALAISEAU;87393579;LE MANS;87396002;2;Tarif Normal;10;49
TGV INOUI;LORIENT;87476002;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;20;104
TGV INOUI;AVIGNON TGV;87318964;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;122;122
TGV INOUI;IRUN;71116000;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;170
TGV INOUI;DUNKERQUE;87281006;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;15;66
OUIGO TRAIN CLASSIQUE;LE MANS;87396002;PARIS AUSTERLITZ;87547000;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ST BRIEUC;87473009;2;Tarif Normal;20;97
TGV INOUI;AIX EN PROVENCE TGV;87319012;MARNE LA VALLEE CHESSY;87111849;2;Tarif Réglementé;95;156
TGV INOUI;IRUN;71116000;ARRAS;87342014;2;Tarif Normal;30;139
TGV INOUI;LILLE FLANDRES;87286005;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;17;93
OUIGO TRAIN CLASSIQUE;NANTES;87481002;PARIS AUSTERLITZ;87547000;2;Tarif Normal;10;49
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ROSPORDEN;87474155;2;Tarif Normal;20;107
TGV INOUI;NANCY;87141002;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;24;118
TGV INOUI;ANTIBES;87757674;VENTIMIGLIA STAZIONE;8345013;1;Tarif Normal;7;21
